TASKID,task_id,task_type,pro_type,pro_size,pro_weight,status,pickup_lat,pickup_long,pickup_datetime,del_lat,del_long,del_tentativetime,worker_accepttime,worker_pickup_loc_datetime,worker_del_loc_datetime,trip_time_inhrs,req-rating,wor-rating,worker_id,profile_id,pickup,dropof,price
TID_3755,3755,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,23.52526792,87.26442435,31/12/2021 21:36,22.95210237,88.4570148,11/01/2022 20:49,31/12/2021,31/12/2019 21:36,11/01/2020 20:49,23:12:34,4.9,4,4,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",400
TID_3756,3756,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,16.56019225,80.79229309,31/12/2021 19:18,19.296478,83.122007,08/01/2022 22:32,31/12/2021,31/12/2019 19:18,08/01/2020 22:32,03:13:22,3.9,5,5,18,"Garudagaon, Cuttack, Odisha","Siripai, Rayagada, Odisha",50
TID_3757,3757,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,26.1922904,91.75127678,31/12/2021 18:48,23.386802,87.137925,08/01/2022 21:32,31/12/2021,31/12/2019 18:48,08/01/2020 21:32,02:43:22,4.9,2,6,18,"Kuldanga, Howrah, West Bengal","Kapista, Bankura, West Bengal",200
TID_3758,3758,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,26.1922904,91.75127678,31/12/2021 18:48,23.386802,87.137925,11/01/2022 20:49,31/12/2021,31/12/2019 18:48,11/01/2020 20:49,02:00:22,4.1,2,7,18,"Kuldanga, Howrah, West Bengal","Kapista, Bankura, West Bengal",50
TID_3759,3759,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,26.1922904,91.75127678,31/12/2021 18:48,23.386802,87.137925,10/01/2022 15:50,31/12/2021,31/12/2019 18:48,10/01/2020 15:50,21:01:22,4.3,3,8,18,"Kuldanga, Howrah, West Bengal","Kapista, Bankura, West Bengal",200
TID_3760,3760,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,16.56019225,80.79229309,30/12/2021 20:45,20.73974172,86.11676944,08/01/2022 21:32,30/12/2021,30/12/2019 20:45,08/01/2020 21:32,00:46:37,3.8,2,9,18,"Garudagaon, Cuttack, Odisha","Haridaspur, Jajapur, Odisha",350
TID_3761,3761,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,22.23162765,84.86986842,30/12/2021 18:57,23.378035,85.318791,08/01/2022 21:09,30/12/2021,30/12/2019 18:57,08/01/2020 21:09,02:11:05,4.9,5,10,18,"Rourkela - 10, Sundergarh, Odisha","Kantatoli, Ranchi, Jharkhand",200
TID_3762,3762,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,16.56019225,80.79229309,30/12/2021 18:23,20.40294,86.489546,11/01/2022 20:49,30/12/2021,30/12/2019 18:23,11/01/2020 20:49,02:25:11,4.2,3,11,18,"Garudagaon, Cuttack, Odisha","Jadupur, Kendrapara, Odisha",500
TID_3763,3763,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,17.46801628,78.21813292,06/01/2022 15:03,17.23546017,78.42712473,09/01/2022 12:30,06/01/2022,06/01/2020 15:03,09/01/2020 12:30,21:26:02,4.9,6,12,18,"Kollur, Medak, Telangana","Nanajipur, Rangareddy, Telangana",200
TID_3764,3764,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,16.5094,80.82117,07/01/2022 14:56,16.823398,80.074446,10/01/2022 14:11,07/01/2022,07/01/2020 14:56,10/01/2020 14:11,23:14:20,4.6,5,13,18,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",300
TID_3765,3765,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,20.606146,85.981534,24/12/2021 19:56,21.825042,85.705112,08/01/2022 18:56,24/12/2021,24/12/2019 19:56,08/01/2020 18:56,22:59:31,4.9,3,14,18,"Garudagaon, Cuttack, Odisha","Badadumuria, Kendujhar, Odisha",900
TID_3766,3766,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,16.56019225,80.79229309,20/12/2021 21:23,21.732813,83.900302,10/01/2022 15:50,20/12/2021,20/12/2019 21:23,10/01/2020 15:50,18:26:03,3.8,2,15,18,"Garudagaon, Cuttack, Odisha","Rampella, Jharsuguda, Odisha",300
TID_3767,3767,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,16.56019225,80.79229309,20/12/2021 22:29,20.73974172,86.11676944,10/01/2022 15:50,20/12/2021,20/12/2019 22:29,10/01/2020 15:50,17:20:10,4.9,3,16,18,"Garudagaon, Cuttack, Odisha","Haridaspur, Jajapur, Odisha",120
TID_3768,3768,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,26.1922904,91.75127678,31/12/2021 21:36,22.95217637,88.45714056,07/01/2022 21:02,31/12/2021,31/12/2019 21:36,07/01/2020 21:02,23:25:35,4.3,3,17,18,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal",200
TID_3769,3769,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,16.56019225,80.79229309,05/01/2022 14:13,12.995898,80.173557,07/01/2022 18:20,05/01/2022,05/01/2020 14:13,07/01/2020 18:20,04:06:39,4.9,3,18,18,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",200
TID_3770,3770,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,16.56019225,80.79229309,12/12/2021 16:48,16.449872,80.532732,19/12/2021 10:36,12/12/2021,12/12/2019 16:48,19/12/2019 10:36,17:47:23,4.3,2,19,18,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",250
TID_3771,3771,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,16.5094,80.82117,19/12/2021 12:16,16.823398,80.074446,25/12/2021 17:34,19/12/2021,19/12/2019 12:16,25/12/2019 17:34,05:17:35,4.7,2,20,18,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",120
TID_3772,3772,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,13.167655,80.271159,24/09/2021 14:27,8.173182,77.665066,30/09/2021 14:54,24/09/2021,24/09/2019 14:27,30/09/2019 14:54,00:26:14,3.8,3,21,18,"Manali, Tiruvallur, Tamil Nadu","Perumanal, Tirunelveli, Tamil Nadu",250
TID_3773,3773,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,16.56019225,80.79229309,29/11/2021 16:46,8.495103,76.950159,08/12/2021 10:32,29/11/2021,29/11/2019 16:46,08/12/2019 10:32,17:45:05,4.9,6,22,18,"Manali, Tiruvallur, Tamil Nadu","Thiruvananthapuram, Thiruvananthapuram, Kerala",200
TID_3774,3774,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,16.56019225,80.79229309,30/12/2021 15:50,8.173182,77.665066,06/01/2022 17:21,30/12/2021,30/12/2019 15:50,06/01/2020 17:21,01:30:43,4.9,2,23,18,"Manali, Tiruvallur, Tamil Nadu","Perumanal, Tirunelveli, Tamil Nadu",300
TID_3775,3775,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,16.56019225,80.79229309,30/12/2021 15:50,8.173182,77.665066,06/01/2022 17:21,30/12/2021,30/12/2019 15:50,06/01/2020 17:21,01:30:35,4.9,3,24,18,"Manali, Tiruvallur, Tamil Nadu","Perumanal, Tirunelveli, Tamil Nadu",300
TID_3776,3776,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,16.56019225,80.79229309,05/01/2022 14:13,12.995898,80.173557,06/01/2022 14:21,05/01/2022,05/01/2020 14:13,06/01/2020 14:21,00:07:52,4.9,2,25,18,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",150
TID_3777,3777,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,16.56019225,80.79229309,31/12/2021 15:58,12.73017359,77.95620204,06/01/2022 17:21,31/12/2021,31/12/2019 15:58,06/01/2020 17:21,01:22:43,4.9,1,26,18,"Mugabala, Bangalore Rural, Karnataka","Kengeri, Bangalore Rural, Karnataka",200
TID_3778,3778,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,17.46628394,78.21574685,31/12/2021 15:12,15.067329,78.088013,06/01/2022 13:02,31/12/2021,31/12/2019 15:12,06/01/2020 13:02,21:49:36,4.9,3,27,18,"Kollur, Medak, Telangana","Itekala, Kurnool, Andhra Pradesh",299
TID_3779,3779,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,17.46628394,78.21574685,31/12/2021 15:12,15.067329,78.088013,06/01/2022 13:02,31/12/2021,31/12/2019 15:12,06/01/2020 13:02,21:49:40,4,6,28,18,"Kollur, Medak, Telangana","Itekala, Kurnool, Andhra Pradesh",149
TID_3780,3780,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,13.00750321,77.66509886,31/12/2021 15:55,13.01693928,77.7630264,06/01/2022 17:21,31/12/2021,31/12/2019 15:55,06/01/2020 17:21,01:25:31,3.6,3,29,18,"Ramamurthy Nagar, Bangalore, Karnataka","Peenya Dasarahalli, Bangalore, Karnataka",250
TID_3781,3781,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,16.56019225,80.79229309,31/12/2021 19:07,12.73017359,77.95620204,06/01/2022 17:21,31/12/2021,31/12/2019 19:07,06/01/2020 17:21,22:13:20,4.9,1,30,18,"Mugabala, Bangalore Rural, Karnataka","Adugodi, Bangalore, Karnataka",300
TID_3782,3782,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,13.00750321,77.66509886,30/12/2021 11:30,13.01693928,77.7630264,06/01/2022 17:21,30/12/2021,30/12/2019 11:30,06/01/2020 17:21,05:50:11,4.9,2,31,18,"Ramamurthy Nagar, Bangalore, Karnataka","Peenya Dasarahalli, Bangalore, Karnataka",200
TID_3783,3783,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,16.56019225,80.79229309,02/01/2022 14:48,12.829465,80.209822,06/01/2022 13:09,02/01/2022,02/01/2020 14:48,06/01/2020 13:09,22:20:53,4.9,3,32,18,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",300
TID_3784,3784,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,16.56019225,80.79229309,30/12/2021 17:58,16.449872,80.532732,06/01/2022 14:19,30/12/2021,30/12/2019 17:58,06/01/2020 14:19,20:20:13,4.1,6,33,18,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",250
TID_3785,3785,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,13.167655,80.271159,28/12/2021 15:28,12.520054,80.131693,06/01/2022 12:43,28/12/2021,28/12/2019 15:28,06/01/2020 12:43,21:14:12,3.9,3,34,18,"Manali, Tiruvallur, Tamil Nadu","Melprumal Chery, Kanchipuram, Tamil Nadu",300
TID_3786,3786,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,16.56019225,80.79229309,19/12/2021 18:06,19.106367,72.889947,23/12/2021 12:45,19/12/2021,19/12/2019 18:06,23/12/2019 12:45,18:38:46,4.9,2,35,18,"Kalamboli Node, Raigarh, Maharashtra","Vihar Road, Mumbai, Maharashtra",400
TID_3787,3787,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,16.56019225,80.79229309,22/12/2021 18:06,19.000914,73.20576,26/12/2021 14:19,22/12/2021,22/12/2019 18:06,26/12/2019 14:19,20:12:07,4.9,6,36,18,"Kalamboli Node, Raigarh, Maharashtra","Panvel City, Raigarh, Maharashtra",300
TID_3788,3788,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,16.56019225,80.79229309,25/12/2021 16:26,19.031831,73.105454,02/01/2022 11:57,25/12/2021,25/12/2019 16:26,02/01/2020 11:57,19:30:37,4.9,3,37,18,"Kalamboli Node, Raigarh, Maharashtra","Kalamboli Node, Raigarh, Maharashtra",300
TID_3789,3789,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,16.56019225,80.79229309,13/12/2021 20:22,11.986938,79.773631,17/12/2021 17:12,13/12/2021,13/12/2019 20:22,17/12/2019 17:12,20:49:57,4.9,2,38,18,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",1500
TID_3790,3790,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,26.418031,80.109357,27/12/2021 16:31,26.744774,83.427,03/02/2022 14:59,27/12/2021,27/12/2019 16:31,03/02/2020 14:59,22:28:01,4.9,6,39,18,"Binour, Kanpur Nagar, Uttar Pradesh","Kunraghat, Gorakhpur, Uttar Pradesh",200
TID_3791,3791,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,23.18918,72.552278,31/12/2021 15:58,24.176119,72.449485,10/01/2022 16:19,31/12/2021,31/12/2019 15:58,10/01/2020 16:19,00:20:03,4.9,3,40,18,"Shertha, Gandhinagar, Gujarat","Hathidra, Banaskantha, Gujarat",400
TID_3792,3792,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,26.1922904,91.75127678,31/12/2021 13:09,28.553908,77.090981,28/01/2022 11:56,31/12/2021,31/12/2019 13:09,28/01/2020 11:56,22:46:59,4.9,6,41,18,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",300
TID_3793,3793,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,26.1922904,91.75127678,31/12/2021 13:09,28.599399,77.02766,28/01/2022 12:47,31/12/2021,31/12/2019 13:09,28/01/2020 12:47,23:37:58,4,6,42,18,"Okhla Industrial Estate, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi",250
TID_3794,3794,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,28.542809,77.280521,26/12/2021 19:26,28.553908,77.090981,16/01/2022 14:16,26/12/2021,26/12/2019 19:26,16/01/2020 14:16,18:49:23,3.8,2,43,18,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",250
TID_3795,3795,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,13.00750321,77.66509886,30/12/2021 11:30,13.01693928,77.7630264,06/01/2022 17:21,30/12/2021,30/12/2019 11:30,06/01/2020 17:21,05:50:03,4.9,2,44,18,"Ramamurthy Nagar, Bangalore, Karnataka","Peenya Dasarahalli, Bangalore, Karnataka",200
TID_3796,3796,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,22.23162765,84.86986842,30/12/2021 18:57,22.22308089,84.66622116,08/01/2022 20:26,30/12/2021,30/12/2019 18:57,08/01/2020 20:26,01:28:06,4.9,3,45,18,"Rourkela - 10, Sundergarh, Odisha","Dumerjore, Sundergarh, Odisha",450
TID_3797,3797,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,16.56019225,80.79229309,28/12/2021 15:22,12.71198397,77.69108593,06/01/2022 17:21,28/12/2021,28/12/2019 15:22,06/01/2020 17:21,01:58:25,4.9,4,46,18,"Mugabala, Bangalore Rural, Karnataka","Anekal, Bangalore, Karnataka",250
TID_3798,3798,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,26.1922904,91.75127678,30/12/2021 17:38,28.553908,77.090981,28/01/2022 11:38,30/12/2021,30/12/2019 17:38,28/01/2020 11:38,17:59:12,4.2,2,47,18,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",250
TID_3799,3799,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,26.1922904,91.75127678,30/12/2021 17:38,28.553908,77.090981,09/01/2022 17:38,30/12/2021,30/12/2019 17:38,09/01/2020 17:38,23:59:12,4.5,3,48,18,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",300
TID_3800,3800,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,23.52526792,87.26442435,30/12/2021 19:29,22.95210237,88.4570148,07/01/2022 21:02,30/12/2021,30/12/2019 19:29,07/01/2020 21:02,01:32:08,4.9,2,49,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",300
TID_3801,3801,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,16.56019225,80.79229309,30/12/2021 13:32,9.960616772,76.28550774,14/01/2022 12:33,30/12/2021,30/12/2019 13:32,14/01/2020 12:33,23:00:24,4.9,3,50,18,"Thaikkattukara, Ernakulam, Kerala","Perumanur, Ernakulam, Kerala",200
TID_3802,3802,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,16.56019225,80.79229309,30/12/2021 18:23,20.962402,85.150529,08/01/2022 21:09,30/12/2021,30/12/2019 18:23,08/01/2020 21:09,02:45:11,3.4,2,51,18,"Garudagaon, Cuttack, Odisha","Hensamul, Angul, Odisha",150
TID_3803,3803,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,26.1922904,91.75127678,26/12/2021 19:26,28.578231,77.04961,16/01/2022 15:18,26/12/2021,26/12/2019 19:26,16/01/2020 15:18,19:51:23,4.9,2,52,18,"Okhla Industrial Estate, South Delhi, Delhi","Amberhai, South West Delhi, Delhi",200
TID_3804,3804,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,28.542809,77.280521,20/12/2021 14:54,28.553908,77.090981,09/01/2022 17:24,20/12/2021,20/12/2019 14:54,09/01/2020 17:24,02:29:14,3.7,2,53,18,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",100
TID_3805,3805,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,23.52526792,87.26442435,18/12/2021 17:04,25.64171901,88.12781913,23/01/2022 11:31,18/12/2021,18/12/2019 17:04,23/01/2020 11:31,18:26:23,4.9,3,54,18,"Sonai, Kolkata, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",300
TID_3806,3806,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,26.1922904,91.75127678,31/12/2021 21:36,22.95217637,88.45714056,02/01/2022 21:40,31/12/2021,31/12/2019 21:36,02/01/2020 21:40,00:03:35,2.6,2,55,18,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal",200
TID_3807,3807,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,23.52526792,87.26442435,31/12/2021 21:36,22.95210237,88.4570148,03/01/2022 16:13,31/12/2021,31/12/2019 21:36,03/01/2020 16:13,18:36:34,4.9,2,56,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",300
TID_3808,3808,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,23.52526792,87.26442435,31/12/2021 18:48,23.953847,88.099845,02/01/2022 21:20,31/12/2021,31/12/2019 18:48,02/01/2020 21:20,02:31:21,4.9,4,57,18,"Sonai, Kolkata, West Bengal","Kandi Bus Stand, Murshidabad, West Bengal",300
TID_3809,3809,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,16.56019225,80.79229309,23/12/2021 17:48,19.031831,73.105454,02/01/2022 10:49,23/12/2021,23/12/2019 17:48,02/01/2020 10:49,17:00:46,4.9,3,58,18,"Kalamboli Node, Raigarh, Maharashtra","Kalamboli Node, Raigarh, Maharashtra",250
TID_3810,3810,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,23.52526792,87.26442435,28/12/2021 19:27,23.121174,88.192551,01/01/2022 19:05,28/12/2021,28/12/2019 19:27,01/01/2020 19:05,23:37:38,4.9,2,59,18,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",200
TID_3811,3811,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,23.52526792,87.26442435,28/12/2021 19:27,23.121174,88.192551,01/01/2022 19:05,28/12/2021,28/12/2019 19:27,01/01/2020 19:05,23:37:38,4.9,5,60,18,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",200
TID_3812,3812,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,26.1922904,91.75127678,30/12/2021 17:38,28.553908,77.090981,02/01/2022 15:21,30/12/2021,30/12/2019 17:38,02/01/2020 15:21,21:42:12,4.9,4,61,18,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",300
TID_3813,3813,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,23.67348,86.129379,31/12/2021 16:24,24.19225453,87.66445179,01/01/2022 17:24,31/12/2021,31/12/2019 16:24,01/01/2020 17:24,00:59:03,4.9,6,62,18,"Bokaro Steel City, Bokaro, Jharkhand","Sarasdangal, Dumka, Jharkhand",200
TID_3814,3814,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,17.46801628,78.21813292,31/12/2021 15:09,17.382422,78.304557,03/01/2022 11:34,31/12/2021,31/12/2019 15:09,03/01/2020 11:34,20:24:50,3.6,2,63,18,"Kollur, Medak, Telangana","C.B.I.T, Rangareddy, Telangana",100
TID_3815,3815,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,17.46298054,78.21925806,30/12/2021 16:46,17.382422,78.304557,01/01/2022 16:43,30/12/2021,30/12/2019 16:46,01/01/2020 16:43,23:56:03,4.9,4,64,18,"Kollur, Medak, Telangana","C.B.I.T, Rangareddy, Telangana",300
TID_3816,3816,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,16.56019225,80.79229309,30/12/2021 12:42,13.19908918,77.70855423,02/01/2022 13:56,30/12/2021,30/12/2019 12:42,02/01/2020 13:56,01:13:32,3.7,3,65,18,"Mugabala, Bangalore Rural, Karnataka","Bangalore International Airport, Bangalore, Karnataka",1000
TID_3817,3817,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,23.675623,86.096278,30/12/2021 19:48,23.852951,86.428853,01/01/2022 17:25,30/12/2021,30/12/2019 19:48,01/01/2020 17:25,21:36:32,3,2,66,18,"B.S.City Plant, Bokaro, Jharkhand","Murradih, Dhanbad, Jharkhand",200
TID_3818,3818,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,23.52526792,87.26442435,30/12/2021 20:41,23.953847,88.099845,01/01/2022 18:25,30/12/2021,30/12/2019 20:41,01/01/2020 18:25,21:43:02,3.8,2,67,18,"Sonai, Kolkata, West Bengal","Kandi Bus Stand, Murshidabad, West Bengal",200
TID_3819,3819,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,23.675623,86.096278,26/12/2021 19:47,24.734179,87.626042,01/01/2022 17:13,26/12/2021,26/12/2019 19:47,01/01/2020 17:13,21:25:23,4.2,2,68,18,"B.S.City Plant, Bokaro, Jharkhand","Mohulbona, Pakur, Jharkhand",600
TID_3820,3820,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,23.52526792,87.26442435,25/12/2021 19:58,22.95210237,88.4570148,01/01/2022 19:33,25/12/2021,25/12/2019 19:58,01/01/2020 19:33,23:34:43,4.9,5,69,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",1000
TID_3821,3821,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,23.52526792,87.26442435,23/12/2021 19:55,23.121174,88.192551,01/01/2022 19:51,23/12/2021,23/12/2019 19:55,01/01/2020 19:51,23:55:45,4.4,3,70,18,"Sonai, Kolkata, West Bengal","Boinchi, Hooghly, West Bengal",300
TID_3822,3822,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,23.52526792,87.26442435,26/12/2021 20:18,22.95210237,88.4570148,01/01/2022 19:17,26/12/2021,26/12/2019 20:18,01/01/2020 19:17,22:58:05,4.9,2,1,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",300
TID_3823,3823,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,23.52526792,87.26442435,26/12/2021 19:30,22.95210237,88.4570148,01/01/2022 19:33,26/12/2021,26/12/2019 19:30,01/01/2020 19:33,00:02:32,4.9,6,2,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",200
TID_3824,3824,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,23.675623,86.096278,27/12/2021 20:20,23.852951,86.428853,01/01/2022 17:20,27/12/2021,27/12/2019 20:20,01/01/2020 17:20,20:59:11,4.9,3,3,18,"B.S.City Plant, Bokaro, Jharkhand","Murradih, Dhanbad, Jharkhand",250
TID_3825,3825,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,23.52526792,87.26442435,27/12/2021 20:54,25.64171901,88.12781913,01/01/2022 19:33,27/12/2021,27/12/2019 20:54,01/01/2020 19:33,22:38:47,4.9,5,4,18,"Durgapur ASP SB Bureau, Bardhaman, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",200
TID_3826,3826,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,23.52526792,87.26442435,27/12/2021 20:54,25.64171901,88.12781913,01/01/2022 19:17,27/12/2021,27/12/2019 20:54,01/01/2020 19:17,22:22:47,4.9,1,5,18,"Durgapur ASP SB Bureau, Bardhaman, West Bengal","Rashbehari Market, North Dinajpur, West Bengal",200
TID_3827,3827,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,23.52526792,87.26442435,26/12/2021 20:13,22.95210237,88.4570148,07/01/2022 21:02,26/12/2021,26/12/2019 20:13,07/01/2020 21:02,00:48:43,4.9,3,6,18,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal",200
TID_3828,3828,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,25.49768779,85.31407606,27/12/2021 21:38,26.759452,84.45927,30/01/2022 18:45,27/12/2021,27/12/2019 21:38,30/01/2020 18:45,21:06:21,4,5,7,18,"Sri Krishnapuri, Patna, Bihar","Pipra Pakari, West Champaran, Bihar",300
TID_3829,3829,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,16.56019225,80.79229309,27/12/2021 20:36,20.962402,85.150529,08/01/2022 18:56,27/12/2021,27/12/2019 20:36,08/01/2020 18:56,22:19:47,4.9,3,8,18,"Garudagaon, Cuttack, Odisha","Hensamul, Angul, Odisha",500
TID_3830,3830,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,26.1922904,91.75127678,27/12/2021 20:54,23.081873,87.03741,01/01/2022 19:17,27/12/2021,27/12/2019 20:54,01/01/2020 19:17,22:22:47,4.9,1,9,18,"Sibpur, Howrah, West Bengal","Gholkunda, Bankura, West Bengal",300
TID_3831,3831,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,26.1922904,91.75127678,27/12/2021 20:54,23.081873,87.03741,01/01/2022 19:17,27/12/2021,27/12/2019 20:54,01/01/2020 19:17,22:22:47,4.9,2,10,18,"Kuldanga, Howrah, West Bengal","Gholkunda, Bankura, West Bengal",300
TID_3832,3832,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,25.49768779,85.31407606,27/12/2021 21:35,26.759452,84.45927,30/01/2022 18:45,27/12/2021,27/12/2019 21:35,30/01/2020 18:45,21:09:06,4.3,6,11,18,"Sri Krishnapuri, Patna, Bihar","Pipra Pakari, West Champaran, Bihar",200
TID_3833,3833,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,25.49768779,85.31407606,27/12/2021 21:35,26.759452,84.45927,30/01/2022 18:45,27/12/2021,27/12/2019 21:35,30/01/2020 18:45,21:09:03,4.9,3,12,18,"Sri Krishnapuri, Patna, Bihar","Pipra Pakari, West Champaran, Bihar",250
TID_3834,3834,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,22.76074,88.387051,24/12/2021 20:00,12.899623,77.482698,10/01/2022 15:50,24/12/2021,24/12/2019 20:00,10/01/2020 15:50,19:49:13,4.9,6,13,18,"Barrackpore Govt.Housing, North 24 Parganas, West Bengal","Kengeri, Bangalore Rural, Karnataka",150
